"","participant_id","age","age_cat","trial_type","trial_id","obs_num","zhr_pt"
"5628",8138,6.3080082,6,"lullaby",2,28,0.88581508
"5629",8138,6.3080082,6,"lullaby",2,29,-0.24834494
"5630",8138,6.3080082,6,"lullaby",2,30,0.88581508
"5631",8140,7.5236139,8,"lullaby",2,1,0.35902691
"5632",8140,7.5236139,8,"lullaby",2,2,-0.029123556
"5633",8140,7.5236139,8,"lullaby",2,3,-0.39050356
"5634",8140,7.5236139,8,"lullaby",2,4,-0.029123556
"5635",8140,7.5236139,8,"lullaby",2,5,0.35902691
"5636",8140,7.5236139,8,"lullaby",2,6,0.35902691
"5637",8140,7.5236139,8,"lullaby",2,7,-0.72777057
"5638",8140,7.5236139,8,"lullaby",2,8,-0.72777057
"5639",8140,7.5236139,8,"lullaby",2,9,0.77700639
"5640",8140,7.5236139,8,"lullaby",2,10,-0.029123556
"5641",8140,7.5236139,8,"lullaby",2,11,0.35902691
"5642",8140,7.5236139,8,"lullaby",2,12,-0.39050356
"5643",8140,7.5236139,8,"lullaby",2,13,0.35902691
"5644",8140,7.5236139,8,"lullaby",2,14,-0.029123556
"5645",8140,7.5236139,8,"lullaby",2,15,0.77700639
"5646",8140,7.5236139,8,"lullaby",2,16,-0.029123556
"5647",8140,7.5236139,8,"lullaby",2,17,0.35902691
"5648",8140,7.5236139,8,"lullaby",2,18,0.77700639
"5649",8140,7.5236139,8,"lullaby",2,19,-0.39050356
"5650",8140,7.5236139,8,"lullaby",2,20,0.77700639
"5651",8140,7.5236139,8,"lullaby",2,21,-0.029123556
"5652",8140,7.5236139,8,"lullaby",2,22,0.35902691
"5653",8140,7.5236139,8,"lullaby",2,23,0.35902691
"5654",8140,7.5236139,8,"lullaby",2,24,-0.39050356
"5655",8140,7.5236139,8,"lullaby",2,25,-0.029123556
"5656",8140,7.5236139,8,"lullaby",2,26,0.35902691
"5657",8140,7.5236139,8,"lullaby",2,27,-0.39050356
"5658",8140,7.5236139,8,"lullaby",2,28,-0.029123556
"5659",8140,7.5236139,8,"lullaby",2,29,0.35902691
"5660",8140,7.5236139,8,"lullaby",2,30,-0.39050356
"5661",8140,7.5236139,8,"lullaby",2,31,0.77700639
"5662",8140,7.5236139,8,"lullaby",2,32,-0.029123556
"5663",8140,7.5236139,8,"lullaby",2,33,1.2284541
"5664",8141,2.989733,3,"non-lullaby",1,1,-1.2956733
"5665",8141,2.989733,3,"non-lullaby",1,2,0.42687643
"5666",8141,2.989733,3,"non-lullaby",1,3,2.6192081
"5667",8141,2.989733,3,"non-lullaby",1,4,-0.19148794
"5668",8141,2.989733,3,"non-lullaby",1,5,1.0967711
"5669",8141,2.989733,3,"non-lullaby",1,6,2.6192081
"5670",8141,2.989733,3,"non-lullaby",1,7,-0.19148794
"5671",8141,2.989733,3,"non-lullaby",1,8,1.8249173
"5672",8141,2.989733,3,"non-lullaby",1,9,-1.7906686
"5673",8141,2.989733,3,"non-lullaby",1,10,0.42687643
"5674",8141,2.989733,3,"non-lullaby",1,11,0.42687643
"5675",8141,2.989733,3,"non-lullaby",1,12,-2.2526355
"5676",8141,2.989733,3,"non-lullaby",1,13,1.0967711
"5677",8143,6.7351131,7,"non-lullaby",2,1,0.15180169
"5678",8143,6.7351131,7,"non-lullaby",2,2,-0.81574333
"5679",8143,6.7351131,7,"non-lullaby",2,3,1.2681981
"5680",8143,6.7351131,7,"non-lullaby",2,4,-0.81574333
"5681",8143,6.7351131,7,"non-lullaby",2,5,-0.34866768
"5682",8143,6.7351131,7,"non-lullaby",2,6,0.15180169
"5683",8143,6.7351131,7,"non-lullaby",2,7,-0.81574333
"5684",8143,6.7351131,7,"non-lullaby",2,8,-1.2527132
"5685",8143,6.7351131,7,"non-lullaby",2,9,-0.81574333
"5686",8143,6.7351131,7,"non-lullaby",2,10,0.15180169
"5687",8143,6.7351131,7,"non-lullaby",2,11,-1.2527132
"5688",8143,6.7351131,7,"non-lullaby",2,12,-0.81574333
"5689",8143,6.7351131,7,"non-lullaby",2,13,-0.34866768
"5690",8143,6.7351131,7,"non-lullaby",2,14,-1.2527132
"5691",8143,6.7351131,7,"non-lullaby",2,15,1.2681981
"5692",8143,6.7351131,7,"non-lullaby",2,16,-0.81574333
"5693",8143,6.7351131,7,"non-lullaby",2,17,-1.6623718
"5694",8143,6.7351131,7,"non-lullaby",2,18,0.15180169
"5695",8143,6.7351131,7,"non-lullaby",2,19,0.689345
"5696",8143,6.7351131,7,"non-lullaby",2,20,-0.34866768
"5697",8143,6.7351131,7,"non-lullaby",2,21,0.15180169
"5698",8143,6.7351131,7,"non-lullaby",2,22,-0.34866768
"5699",8143,6.7351131,7,"non-lullaby",2,23,-0.81574333
"5700",8143,6.7351131,7,"non-lullaby",2,24,-0.81574333
"5701",8143,6.7351131,7,"non-lullaby",2,25,0.15180169
"5702",8143,6.7351131,7,"non-lullaby",2,26,-0.81574333
"5703",8143,6.7351131,7,"non-lullaby",2,27,-0.81574333
"5704",8143,6.7351131,7,"non-lullaby",2,28,0.15180169
"5705",8143,6.7351131,7,"non-lullaby",2,29,-1.2527132
"5706",8143,6.7351131,7,"non-lullaby",2,30,-0.81574333
"5707",8143,6.7351131,7,"non-lullaby",2,31,-0.34866768
"5708",8144,7.6878848,8,"non-lullaby",2,1,4.5674129
"5709",8144,7.6878848,8,"non-lullaby",2,2,0.5793618
"5710",8144,7.6878848,8,"non-lullaby",2,3,3.6368568
"5711",8144,7.6878848,8,"non-lullaby",2,4,3.6368568
"5712",8144,7.6878848,8,"non-lullaby",2,5,3.6368568
"5713",8144,7.6878848,8,"non-lullaby",2,6,1.2588172
"5714",8144,7.6878848,8,"non-lullaby",2,7,1.9904881
"5715",8144,7.6878848,8,"non-lullaby",2,8,1.2588172
"5716",8144,7.6878848,8,"non-lullaby",2,9,-0.053232063
"5717",8144,7.6878848,8,"non-lullaby",2,10,3.6368568
"5718",8144,7.6878848,8,"non-lullaby",2,11,-1.1959466
"5719",8144,7.6878848,8,"non-lullaby",2,12,1.9904881
"5720",8144,7.6878848,8,"non-lullaby",2,13,0.5793618
"5721",8144,7.6878848,8,"non-lullaby",2,14,1.2588172
"5722",8144,7.6878848,8,"non-lullaby",2,15,1.2588172
"5723",8144,7.6878848,8,"non-lullaby",2,16,1.2588172
"5724",8144,7.6878848,8,"non-lullaby",2,17,-1.1959466
"5725",8144,7.6878848,8,"non-lullaby",2,18,1.2588172
"5726",8144,7.6878848,8,"non-lullaby",2,19,2.780745
"5727",8144,7.6878848,8,"non-lullaby",2,20,3.6368568
"5728",8144,7.6878848,8,"non-lullaby",2,21,2.780745
"5729",8145,10.644764,11,"non-lullaby",2,1,-0.093713008
"5730",8145,10.644764,11,"non-lullaby",2,2,-2.3733048
"5731",8145,10.644764,11,"non-lullaby",2,3,-2.3733048
"5732",8145,10.644764,11,"non-lullaby",2,4,-0.7154296
"5733",8145,10.644764,11,"non-lullaby",2,5,-1.8522475
"5734",8145,10.644764,11,"non-lullaby",2,6,-0.093713008
"5735",8145,10.644764,11,"non-lullaby",2,7,-0.093713008
"5736",8145,10.644764,11,"non-lullaby",2,8,-0.7154296
"5737",8145,10.644764,11,"non-lullaby",2,9,1.2740643
"5738",8145,10.644764,11,"non-lullaby",2,10,-1.3005382
"5739",8145,10.644764,11,"non-lullaby",2,11,0.56811416
"5740",8145,10.644764,11,"non-lullaby",2,12,-0.7154296
"5741",8145,10.644764,11,"non-lullaby",2,13,-0.7154296
"5742",8145,10.644764,11,"non-lullaby",2,14,-1.3005382
"5743",8145,10.644764,11,"non-lullaby",2,15,1.2740643
"5744",8145,10.644764,11,"non-lullaby",2,16,-2.3733048
"5745",8145,10.644764,11,"non-lullaby",2,17,-0.093713008
"5746",8145,10.644764,11,"non-lullaby",2,18,0.56811416
"5747",8145,10.644764,11,"non-lullaby",2,19,-0.7154296
"5748",8145,10.644764,11,"non-lullaby",2,20,0.56811416
"5749",8145,10.644764,11,"non-lullaby",2,21,1.2740643
"5750",8145,10.644764,11,"non-lullaby",2,22,-0.093713008
"5751",8145,10.644764,11,"non-lullaby",2,23,0.56811416
"5752",8145,10.644764,11,"non-lullaby",2,24,-0.7154296
"5753",8145,10.644764,11,"non-lullaby",2,25,0.56811416
"5754",8145,10.644764,11,"non-lullaby",2,26,2.0286522
"5755",8145,10.644764,11,"non-lullaby",2,27,0.56811416
"5756",8145,10.644764,11,"non-lullaby",2,28,-0.093713008
"5757",8146,3.3511293,3,"lullaby",2,1,0.86829865
"5758",8146,3.3511293,3,"lullaby",2,2,-0.47026971
"5759",8146,3.3511293,3,"lullaby",2,3,-1.6303641
"5760",8146,3.3511293,3,"lullaby",2,4,0.17424911
"5761",8146,3.3511293,3,"lullaby",2,5,-1.6303641
"5762",8146,3.3511293,3,"lullaby",2,6,0.17424911
"5763",8148,10.77618,11,"lullaby",2,1,1.5620687
"5764",8148,10.77618,11,"lullaby",2,2,-0.2256932
"5765",8148,10.77618,11,"lullaby",2,3,1.5620687
"5766",8148,10.77618,11,"lullaby",2,4,-0.95706046
"5767",8148,10.77618,11,"lullaby",2,5,1.0672331
"5768",8148,10.77618,11,"lullaby",2,6,0.60652596
"5769",8148,10.77618,11,"lullaby",2,7,-2.1825571
"5770",8148,10.77618,11,"lullaby",2,8,1.0672331
"5771",8148,10.77618,11,"lullaby",2,9,-0.60280436
"5772",8148,10.77618,11,"lullaby",2,10,-0.60280436
"5773",8148,10.77618,11,"lullaby",2,11,2.0949318
"5774",8148,10.77618,11,"lullaby",2,12,-1.6048229
"5775",8148,10.77618,11,"lullaby",2,13,0.60652596
"5776",8148,10.77618,11,"lullaby",2,14,1.0672331
"5777",8148,10.77618,11,"lullaby",2,15,-0.95706046
"5778",8148,10.77618,11,"lullaby",2,16,1.0672331
"5779",8148,10.77618,11,"lullaby",2,17,0.60652596
"5780",8148,10.77618,11,"lullaby",2,18,-0.2256932
"5781",8148,10.77618,11,"lullaby",2,19,0.17655943
"5782",8148,10.77618,11,"lullaby",2,20,0.17655943
"5783",8148,10.77618,11,"lullaby",2,21,1.0672331
"5784",8149,8.6735115,9,"lullaby",2,1,1.150205
"5785",8149,8.6735115,9,"lullaby",2,2,0.19878219
"5786",8149,8.6735115,9,"lullaby",2,3,1.150205
"5787",8149,8.6735115,9,"lullaby",2,4,1.150205
"5788",8149,8.6735115,9,"lullaby",2,5,0.19878219
"5789",8149,8.6735115,9,"lullaby",2,6,1.150205
"5790",8149,8.6735115,9,"lullaby",2,7,1.150205
"5791",8149,8.6735115,9,"lullaby",2,8,-0.68915725
"5792",8149,8.6735115,9,"lullaby",2,9,-0.68915725
"5793",8149,8.6735115,9,"lullaby",2,10,-0.68915725
"5794",8149,8.6735115,9,"lullaby",2,11,0.19878219
"5795",8149,8.6735115,9,"lullaby",2,12,-1.5198636
"5796",8149,8.6735115,9,"lullaby",2,13,0.19878219
"5797",8149,8.6735115,9,"lullaby",2,14,0.19878219
"5798",8149,8.6735115,9,"lullaby",2,15,-1.5198636
"5799",8149,8.6735115,9,"lullaby",2,16,1.150205
"5800",8149,8.6735115,9,"lullaby",2,17,-1.5198636
"5801",8149,8.6735115,9,"lullaby",2,18,1.150205
"5802",8149,8.6735115,9,"lullaby",2,19,1.150205
"5803",8149,8.6735115,9,"lullaby",2,20,0.19878219
"5804",8149,8.6735115,9,"lullaby",2,21,0.19878219
"5805",8149,8.6735115,9,"lullaby",2,22,1.150205
"5806",8149,8.6735115,9,"lullaby",2,23,0.19878219
"5807",8149,8.6735115,9,"lullaby",2,24,0.19878219
"5808",8149,8.6735115,9,"lullaby",2,25,1.150205
"5809",8149,8.6735115,9,"lullaby",2,26,0.19878219
"5810",8149,8.6735115,9,"lullaby",2,27,0.19878219
"5811",8149,8.6735115,9,"lullaby",2,28,0.19878219
"5812",8149,8.6735115,9,"lullaby",2,29,-0.68915725
"5813",8149,8.6735115,9,"lullaby",2,30,1.150205
"5814",8149,8.6735115,9,"lullaby",2,31,0.19878219
"5815",8151,9.8234091,10,"non-lullaby",2,1,0.22230095
"5816",8151,9.8234091,10,"non-lullaby",2,2,-1.6088147
"5817",8151,9.8234091,10,"non-lullaby",2,3,0.22230095
"5818",8151,9.8234091,10,"non-lullaby",2,4,1.9389615
"5819",8151,9.8234091,10,"non-lullaby",2,5,-0.74875933
"5820",8151,9.8234091,10,"non-lullaby",2,6,-1.191421
"5821",8151,9.8234091,10,"non-lullaby",2,7,0.22230095
"5822",8151,9.8234091,10,"non-lullaby",2,8,-0.74875933
"5823",8151,9.8234091,10,"non-lullaby",2,9,0.22230095
"5824",8151,9.8234091,10,"non-lullaby",2,10,-0.27840194
"5825",8151,9.8234091,10,"non-lullaby",2,11,-0.74875933
"5826",8151,9.8234091,10,"non-lullaby",2,12,1.3272656
"5827",8151,9.8234091,10,"non-lullaby",2,13,0.22230095
"5828",8151,9.8234091,10,"non-lullaby",2,14,-1.191421
"5829",8151,9.8234091,10,"non-lullaby",2,15,0.22230095
"5830",8151,9.8234091,10,"non-lullaby",2,16,0.75638491
"5831",8151,9.8234091,10,"non-lullaby",2,17,-0.27840194
"5832",8151,9.8234091,10,"non-lullaby",2,18,-0.27840194
"5833",8151,9.8234091,10,"non-lullaby",2,19,0.75638491
"5834",8151,9.8234091,10,"non-lullaby",2,20,-0.27840194
"5835",8151,9.8234091,10,"non-lullaby",2,21,0.75638491
"5836",8151,9.8234091,10,"non-lullaby",2,22,0.22230095
"5837",8151,9.8234091,10,"non-lullaby",2,23,-1.191421
"5838",8151,9.8234091,10,"non-lullaby",2,24,0.22230095
"5839",8151,9.8234091,10,"non-lullaby",2,25,1.3272656
"5840",8151,9.8234091,10,"non-lullaby",2,26,-1.6088147
"5841",8151,9.8234091,10,"non-lullaby",2,27,0.75638491
"5842",8151,9.8234091,10,"non-lullaby",2,28,0.22230095
"5843",8152,7.1293635,7,"non-lullaby",2,1,-1.0950896
"5844",8152,7.1293635,7,"non-lullaby",2,2,-1.4500059
"5845",8152,7.1293635,7,"non-lullaby",2,3,-0.71868747
"5846",8152,7.1293635,7,"non-lullaby",2,4,-1.7852038
"5847",8152,7.1293635,7,"non-lullaby",2,5,-1.4500059
"5848",8152,7.1293635,7,"non-lullaby",2,6,-0.31873524
"5849",8152,7.1293635,7,"non-lullaby",2,7,-0.71868747
"5850",8152,7.1293635,7,"non-lullaby",2,8,-0.31873524
"5851",8152,7.1293635,7,"non-lullaby",2,9,0.56116009
"5852",8152,7.1293635,7,"non-lullaby",2,10,1.0465888
"5853",8152,7.1293635,7,"non-lullaby",2,11,-1.0950896
"5854",8152,7.1293635,7,"non-lullaby",2,12,1.5667233
"5855",8152,7.1293635,7,"non-lullaby",2,13,0.56116009
"5856",8152,7.1293635,7,"non-lullaby",2,14,1.0465888
"5857",8153,6.6694045,7,"non-lullaby",2,1,0.96183401
"5858",8153,6.6694045,7,"non-lullaby",2,2,0.52575499
"5859",8153,6.6694045,7,"non-lullaby",2,3,1.4290905
"5860",8153,6.6694045,7,"non-lullaby",2,4,0.52575499
"5861",8153,6.6694045,7,"non-lullaby",2,5,0.11778396
"5862",8153,6.6694045,7,"non-lullaby",2,6,-1.2809515
"5863",8153,6.6694045,7,"non-lullaby",2,7,-1.2809515
"5864",8153,6.6694045,7,"non-lullaby",2,8,-0.96211666
"5865",8153,6.6694045,7,"non-lullaby",2,9,-0.62398046
"5866",8153,6.6694045,7,"non-lullaby",2,10,-0.96211666
"5867",8153,6.6694045,7,"non-lullaby",2,11,0.52575499
"5868",8153,6.6694045,7,"non-lullaby",2,12,-0.26468825
"5869",8153,6.6694045,7,"non-lullaby",2,13,-0.62398046
"5870",8153,6.6694045,7,"non-lullaby",2,14,0.11778396
"5871",8153,6.6694045,7,"non-lullaby",2,15,-0.26468825
"5872",8153,6.6694045,7,"non-lullaby",2,16,1.4290905
"5873",8153,6.6694045,7,"non-lullaby",2,17,0.11778396
"5874",8153,6.6694045,7,"non-lullaby",2,18,0.96183401
"5875",8153,6.6694045,7,"non-lullaby",2,19,0.52575499
"5876",8153,6.6694045,7,"non-lullaby",2,20,2.4713991
"5877",8153,6.6694045,7,"non-lullaby",2,21,2.4713991
"5878",8153,6.6694045,7,"non-lullaby",2,22,2.4713991
"5879",8153,6.6694045,7,"non-lullaby",2,23,1.9309607
"5880",8153,6.6694045,7,"non-lullaby",2,24,1.4290905
"5881",8153,6.6694045,7,"non-lullaby",2,25,2.4713991
"5882",8153,6.6694045,7,"non-lullaby",2,26,1.9309607
"5883",8153,6.6694045,7,"non-lullaby",2,27,2.4713991
"5884",8153,6.6694045,7,"non-lullaby",2,28,1.4290905
"5885",8153,6.6694045,7,"non-lullaby",2,29,1.9309607
"5886",8153,6.6694045,7,"non-lullaby",2,30,2.4713991
"5887",8153,6.6694045,7,"non-lullaby",2,31,1.4290905
"5888",8154,6.3737168,6,"non-lullaby",2,1,0.14408739
"5889",8154,6.3737168,6,"non-lullaby",2,2,0.43199405
"5890",8154,6.3737168,6,"non-lullaby",2,3,-0.61800241
"5891",8154,6.3737168,6,"non-lullaby",2,4,-0.37937844
"5892",8154,6.3737168,6,"non-lullaby",2,5,-0.12582463
"5893",8154,6.3737168,6,"non-lullaby",2,6,0.14408739
"5894",8154,6.3737168,6,"non-lullaby",2,7,-0.37937844
"5895",8154,6.3737168,6,"non-lullaby",2,8,1.4236528
"5896",8154,6.3737168,6,"non-lullaby",2,9,-0.12582463
"5897",8154,6.3737168,6,"non-lullaby",2,10,1.8050421
"5898",8154,6.3737168,6,"non-lullaby",2,11,0.43199405
"5899",8154,6.3737168,6,"non-lullaby",2,12,1.4236528
"5900",8154,6.3737168,6,"non-lullaby",2,13,1.0694813
"5901",8154,6.3737168,6,"non-lullaby",2,14,1.8050421
"5902",8154,6.3737168,6,"non-lullaby",2,15,1.8050421
"5903",8154,6.3737168,6,"non-lullaby",2,16,0.73973656
"5904",8154,6.3737168,6,"non-lullaby",2,17,1.8050421
"5905",8154,6.3737168,6,"non-lullaby",2,18,1.4236528
"5906",8154,6.3737168,6,"non-lullaby",2,19,1.0694813
"5907",8154,6.3737168,6,"non-lullaby",2,20,1.4236528
"5908",8154,6.3737168,6,"non-lullaby",2,21,0.73973656
"5909",8154,6.3737168,6,"non-lullaby",2,22,0.43199405
"5910",8154,6.3737168,6,"non-lullaby",2,23,0.14408739
"5911",8154,6.3737168,6,"non-lullaby",2,24,1.0694813
"5912",8154,6.3737168,6,"non-lullaby",2,25,0.14408739
"5913",8154,6.3737168,6,"non-lullaby",2,26,0.73973656
"5914",8154,6.3737168,6,"non-lullaby",2,27,0.14408739
"5915",8154,6.3737168,6,"non-lullaby",2,28,0.43199405
"5916",8154,6.3737168,6,"non-lullaby",2,29,-0.12582463
"5917",8155,11.268993,11,"lullaby",2,1,-0.75111103
"5918",8155,11.268993,11,"lullaby",2,2,0.23480886
"5919",8155,11.268993,11,"lullaby",2,3,1.3946917
"5920",8155,11.268993,11,"lullaby",2,4,-1.5994419
"5921",8155,11.268993,11,"lullaby",2,5,-2.9844725
"5922",8155,11.268993,11,"lullaby",2,6,-0.75111103
"5923",8155,11.268993,11,"lullaby",2,7,-0.1111282
"5924",8155,11.268993,11,"lullaby",2,8,0.98596239
"5925",8155,11.268993,11,"lullaby",2,9,-0.1111282
"5926",8155,11.268993,11,"lullaby",2,10,-1.5994419
"5927",8155,11.268993,11,"lullaby",2,11,-0.75111103
"5928",8155,11.268993,11,"lullaby",2,12,-0.1111282
"5929",8155,11.268993,11,"lullaby",2,13,1.3946917
"5930",8155,11.268993,11,"lullaby",2,14,-0.1111282
"5931",8155,11.268993,11,"lullaby",2,15,-1.0476694
"5932",8155,11.268993,11,"lullaby",2,16,0.98596239
"5933",8155,11.268993,11,"lullaby",2,17,1.8281645
"5934",8155,11.268993,11,"lullaby",2,18,-1.5994419
"5935",8155,11.268993,11,"lullaby",2,19,-0.43932426
"5936",8155,11.268993,11,"lullaby",2,20,0.23480886
"5937",8155,11.268993,11,"lullaby",2,21,1.3946917
"5938",8155,11.268993,11,"lullaby",2,22,-0.75111103
"5939",8155,11.268993,11,"lullaby",2,23,-1.3301241
"5940",8157,2.1355236,2,"lullaby",2,1,-1.3517541
"5941",8157,2.1355236,2,"lullaby",2,2,-1.00053
"5942",8157,2.1355236,2,"lullaby",2,3,0.69702989
"5943",8157,2.1355236,2,"lullaby",2,4,1.2136862
"5944",8157,2.1355236,2,"lullaby",2,5,0.69702989
"5945",8157,2.1355236,2,"lullaby",2,6,-0.62328774
"5946",8157,2.1355236,2,"lullaby",2,7,1.2136862
"5947",8157,2.1355236,2,"lullaby",2,8,0.22170585
"5948",8157,2.1355236,2,"lullaby",2,9,-0.21705481
"5949",8157,2.1355236,2,"lullaby",2,10,-0.62328774
"5950",8157,2.1355236,2,"lullaby",2,11,-1.6795428
"5951",8157,2.1355236,2,"lullaby",2,12,-0.62328774
"5952",8157,2.1355236,2,"lullaby",2,13,-0.62328774
"5953",8157,2.1355236,2,"lullaby",2,14,1.7772756
"5954",8158,3.909651,4,"lullaby",2,1,-0.019693034
"5955",8158,3.909651,4,"lullaby",2,2,0.76923746
"5956",8158,3.909651,4,"lullaby",2,3,2.5291038
"5957",8158,3.909651,4,"lullaby",2,4,-1.4448134
"5958",8158,3.909651,4,"lullaby",2,5,1.6166106
"5959",8158,3.909651,4,"lullaby",2,6,1.6166106
"5960",8158,3.909651,4,"lullaby",2,7,1.6166106
"5961",8158,3.909651,4,"lullaby",2,8,2.5291038
"5962",8158,3.909651,4,"lullaby",2,9,0.76923746
"5963",8158,3.909651,4,"lullaby",2,10,2.5291038
"5964",8158,3.909651,4,"lullaby",2,11,2.5291038
"5965",8158,3.909651,4,"lullaby",2,12,1.6166106
"5966",8158,3.909651,4,"lullaby",2,13,1.6166106
"5967",8158,3.909651,4,"lullaby",2,14,0.76923746
"5968",8158,3.909651,4,"lullaby",2,15,1.6166106
"5969",8158,3.909651,4,"lullaby",2,16,0.76923746
"5970",8158,3.909651,4,"lullaby",2,17,-0.019693034
"5971",8158,3.909651,4,"lullaby",2,18,1.6166106
"5972",8158,3.909651,4,"lullaby",2,19,-0.75598234
"5973",8158,3.909651,4,"lullaby",2,20,2.5291038
"5974",8158,3.909651,4,"lullaby",2,21,-0.75598234
"5975",8158,3.909651,4,"lullaby",2,22,1.6166106
"5976",8158,3.909651,4,"lullaby",2,23,0.76923746
"5977",8158,3.909651,4,"lullaby",2,24,-0.019693034
"5978",8158,3.909651,4,"lullaby",2,25,1.6166106
"5979",8158,3.909651,4,"lullaby",2,26,0.76923746
"5980",8158,3.909651,4,"lullaby",2,27,-0.019693034
"5981",8158,3.909651,4,"lullaby",2,28,1.6166106
"5982",8158,3.909651,4,"lullaby",2,29,-0.019693034
"5983",8158,3.909651,4,"lullaby",2,30,1.6166106
"5984",8158,3.909651,4,"lullaby",2,31,1.6166106
"5985",8158,3.909651,4,"lullaby",2,32,0.76923746
"5986",8158,3.909651,4,"lullaby",2,33,1.6166106
"5987",8159,11.86037,12,"non-lullaby",2,1,-0.10068706
"5988",8159,11.86037,12,"non-lullaby",2,2,-0.10068706
"5989",8159,11.86037,12,"non-lullaby",2,3,0.22722621
"5990",8159,11.86037,12,"non-lullaby",2,4,-0.25059512
"5991",8159,11.86037,12,"non-lullaby",2,5,-0.10068706
"5992",8159,11.86037,12,"non-lullaby",2,6,0.40705502
"5993",8159,11.86037,12,"non-lullaby",2,7,1.5136656
"5994",8159,11.86037,12,"non-lullaby",2,8,-0.39217457
"5995",8159,11.86037,12,"non-lullaby",2,9,0.40705502
"5996",8159,11.86037,12,"non-lullaby",2,10,0.59887272
"5997",8159,11.86037,12,"non-lullaby",2,11,1.0235983
"5998",8159,11.86037,12,"non-lullaby",2,12,-0.25059512
"5999",8159,11.86037,12,"non-lullaby",2,13,0.40705502
"6000",8159,11.86037,12,"non-lullaby",2,14,0.59887272
"6001",8159,11.86037,12,"non-lullaby",2,15,0.40705502
"6002",8159,11.86037,12,"non-lullaby",2,16,0.40705502
"6003",8159,11.86037,12,"non-lullaby",2,17,0.22722621
"6004",8159,11.86037,12,"non-lullaby",2,18,0.80390608
"6005",8159,11.86037,12,"non-lullaby",2,19,-0.25059512
"6006",8160,10.61191,11,"lullaby",2,1,-0.98356348
"6007",8160,10.61191,11,"lullaby",2,2,-2.2397265
"6008",8160,10.61191,11,"lullaby",2,3,-2.2397265
"6009",8160,10.61191,11,"lullaby",2,4,-0.73109365
"6010",8160,10.61191,11,"lullaby",2,5,-0.98356348
"6011",8160,10.61191,11,"lullaby",2,6,-1.4475468
"6012",8160,10.61191,11,"lullaby",2,7,-0.1788338
"6013",8160,10.61191,11,"lullaby",2,8,-0.4633399
"6014",8160,10.61191,11,"lullaby",2,9,-1.4475468
"6015",8160,10.61191,11,"lullaby",2,10,-0.98356348
"6016",8160,10.61191,11,"lullaby",2,11,1.1623877
"6017",8160,10.61191,11,"lullaby",2,12,-1.6612303
"6018",8160,10.61191,11,"lullaby",2,13,0.79238987
"6019",8160,10.61191,11,"lullaby",2,14,-1.4475468
"6020",8162,2.661191,3,"non-lullaby",2,1,1.6854702
"6021",8162,2.661191,3,"non-lullaby",2,2,-0.15924041
"6022",8162,2.661191,3,"non-lullaby",2,3,-1.5309663
"6023",8162,2.661191,3,"non-lullaby",2,4,1.6854702
"6024",8162,2.661191,3,"non-lullaby",2,5,-0.75366247
"6025",8162,2.661191,3,"non-lullaby",2,6,-0.46494362
"6026",8162,2.661191,3,"non-lullaby",2,7,-1.7641627
"6027",8162,2.661191,3,"non-lullaby",2,8,-1.0267581
"6028",8162,2.661191,3,"non-lullaby",2,9,-1.5309663
"6029",8162,2.661191,3,"non-lullaby",2,10,-0.75366247
"6030",8162,2.661191,3,"non-lullaby",2,11,-0.46494362
"6031",8162,2.661191,3,"non-lullaby",2,12,-0.46494362
"6032",8162,2.661191,3,"non-lullaby",2,13,0.16496931
"6033",8162,2.661191,3,"non-lullaby",2,14,-0.15924041
"6034",8162,2.661191,3,"non-lullaby",2,15,0.50946367
"6035",8162,2.661191,3,"non-lullaby",2,16,0.50946367
"6036",8162,2.661191,3,"non-lullaby",2,17,1.2673516
"6037",8165,2.2669404,2,"lullaby",2,1,-3.4111383
"6038",8165,2.2669404,2,"lullaby",2,2,2.4853828
"6039",8165,2.2669404,2,"lullaby",2,3,1.5333265
"6040",8165,2.2669404,2,"lullaby",2,4,-0.15108141
"6041",8165,2.2669404,2,"lullaby",2,5,-0.89965749
"6042",8165,2.2669404,2,"lullaby",2,6,-0.89965749
"6043",8165,2.2669404,2,"lullaby",2,7,3.5239236
"6044",8165,2.2669404,2,"lullaby",2,8,-0.89965749
"6045",8165,2.2669404,2,"lullaby",2,9,-0.89965749
"6046",8165,2.2669404,2,"lullaby",2,10,-2.2420216
"6047",8165,2.2669404,2,"lullaby",2,11,2.4853828
"6048",8165,2.2669404,2,"lullaby",2,12,1.5333265
"6049",8165,2.2669404,2,"lullaby",2,13,0.6574344
"6050",8165,2.2669404,2,"lullaby",2,14,1.5333265
"6051",8165,2.2669404,2,"lullaby",2,15,-1.5948116
"6052",8165,2.2669404,2,"lullaby",2,16,2.4853828
"6053",8165,2.2669404,2,"lullaby",2,17,0.6574344
"6054",8165,2.2669404,2,"lullaby",2,18,-1.5948116
"6055",8165,2.2669404,2,"lullaby",2,19,1.5333265
"6056",8165,2.2669404,2,"lullaby",2,20,1.5333265
"6057",8001,2.2997947,2,"non-lullaby",2,1,-0.1858858
"6058",8001,2.2997947,2,"non-lullaby",2,2,-0.77681071
"6059",8001,2.2997947,2,"non-lullaby",2,3,0.45235541
"6060",8001,2.2997947,2,"non-lullaby",2,4,-0.1858858
"6061",8001,2.2997947,2,"non-lullaby",2,5,-0.77681071
